Leaflet Link,Unuseable,Date,Constituency,Party,Leader Picture included,Leader mentioned,Party Logo,"Leaflet Style (Leaflet, Letter, Magazine, Newsletter, Newspaper, CV or Survey)",Opposition leader pictured,Opposition leader mentioned,"squeeze message",Does it include a graph?
https://electionleaflets.org/leaflets/9246,,"Wednesday 1st April, 2015",Reading West,Conservative,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9247,,"Wednesday 1st April, 2015",Reading West,Labour,yes,yes,no,newspaper,yes,yes,no,no
https://electionleaflets.org/leaflets/9248,,"Wednesday 1st April, 2015",Leeds North West,Labour,no,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9249,,"Wednesday 1st April, 2015",Hemel Hampstead,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9250,,"Wednesday 1st April, 2015",Croydon Central,Conservative,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9251,,"Wednesday 1st April, 2015",Croydon Central,Labour,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9252,,"Wednesday 1st April, 2015",Harrogate and Knaresborough,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9253,unuseable duplicate of 9252,,,,,,,,,,,
https://electionleaflets.org/leaflets/9254,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9255,,"Wednesday 1st April, 2015",Bristol West,Green,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9256,,"Thursday 2nd April, 2015",Newcastle-under-Lyme,Labour,no,no,yes,letter,no,yes,yes,no
https://electionleaflets.org/leaflets/9257,,"Thursday 2nd April, 2015",Newcastle-under-Lyme,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9258,,"Thursday 2nd April, 2015",Oxford East,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9259,,"Thursday 2nd April, 2015",Cambridge,Conservative,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9260,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9261,,"Thursday 2nd April, 2015",Cardiff North,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9262,,"Thursday 2nd April, 2015",Colchester,Liberal Democrat,no,no,yes,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9263,,"Thursday 2nd April, 2015",Hove,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9264,,"Thursday 2nd April, 2015",Isle of Wight,Liberal Democrat,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9265,,"Thursday 2nd April, 2015",Croydon Central,Conservative,yes,yes,yes,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9266,unuseable duplicate of 9264,,,,,,,,,,,
https://electionleaflets.org/leaflets/9267,,"Thursday 2nd April, 2015",North East Fife,Liberal Democrat,no,no,yes,letter,no,yes,yes,no
https://electionleaflets.org/leaflets/9268,,"Thursday 2nd April, 2015",North East Fife,Liberal Democrat,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9269,,"Thursday 2nd April, 2015",Edinburgh North & Leith,SNP,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9270,,"Thursday 2nd April, 2015",Sheffield Hallam,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9271,,"Thursday 2nd April, 2015",Borxtowe,Conservative,yes,no,no,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9272,,"Thursday 2nd April, 2015",Leeds North West,Labour,no,no,no,newspaper,no,yes,no,no
https://electionleaflets.org/leaflets/9273,,"Thursday 2nd April, 2015",Leeds North West,Liberal Democrat,no,no,no,magazine,no,yes,no,no
https://electionleaflets.org/leaflets/9274,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9275,,"Thursday 2nd April, 2015",Broxtowe,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9276,,"Thursday 2nd April, 2015",Oxford West and Abingdon,The Socialist Party,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9277,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9278,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Liberal Democrat,no,no,no,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9279,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Conservatives,no,yes,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9280,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9281,,"Thursday 2nd April, 2015",Cambridge,Green,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9282,,,,,,,,,,,,
https://electionleaflets.org/leaflets/9283,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9284,,"Thursday 2nd April, 2015",Arundel and South Downs,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9285,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9286,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9287,,"Thursday 2nd April, 2015",Barrow and Furness,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9288,,"Thursday 2nd April, 2015",West Bromwich East,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9289,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9290,,"Thursday 2nd April, 2015",Coventry North West,TUSC,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9291,,"Thursday 2nd April, 2015",Brighton Pavillon,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9292,,"Thursday 2nd April, 2015",Cambridge,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9293,,"Thursday 2nd April, 2015",South West Surrey,UKIP,no,no,yes,leaflet,no,no,yes,yes
https://electionleaflets.org/leaflets/9294,,"Thursday 2nd April, 2015",South West Surrey,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9295,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Liberal Democrat,no,no,no,survey,no,no,yes,yes
https://electionleaflets.org/leaflets/9296,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Liberal Democrat,no,no,yes,magazine,no,no,yes,yes
https://electionleaflets.org/leaflets/9297,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Conservative,yes,yes,yes,leaflet,yes,yes,no,yes
https://electionleaflets.org/leaflets/9298,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9299,,"Thursday 2nd April, 2015",Oxford West and Abingdon,Liberal Democrat,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9300,,"Friday 3rd April, 2015",Hornsey and Wood Green,Liberal Democrat,no,no,no,magazine,no,no,yes,yes
https://electionleaflets.org/leaflets/9301,unuseable - duplicate of 9300,,,,,,,,,,,
https://electionleaflets.org/leaflets/9302,,"Friday 3rd April, 2015",Hornsey and Wood Green,Labour,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9303,,"Friday 3rd April, 2015",Leeds North West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9304,,"Friday 3rd April, 2015",Nothampton North,Conservative,no,no,yes,newsletter,no,no,no,no
https://electionleaflets.org/leaflets/9305,,"Friday 3rd April, 2015",Nothampton North,Conservative,yes,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9306,,"Friday 3rd April, 2015",Northampton North,Conservative,yes,yes,yes,letter + leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9307,,"Friday 3rd April, 2015",Northampton North,Conservative,yes,no,yes,leaflet,yes,no,no,no
https://electionleaflets.org/leaflets/9308,,"Friday 3rd April, 2015",Northampton North,Conservative,no,yes,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9309,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9310,,"Friday 3rd April, 2015",Hastings & Rye,Conservative,no,yes,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9311,,"Friday 3rd April, 2015",Hastings & Rye,Conservative,yes,no,no,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9312,,"Friday 3rd April, 2015",Broxtowe,Labour,yes,yes,no,newspaper,yes,yes,no,no
https://electionleaflets.org/leaflets/9313,,"Friday 3rd April, 2015",Hastings & Rye,Labour,no,no,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9314,,"Friday 3rd April, 2015",Hastings & Rye,Labour,no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9315,,"Friday 3rd April, 2015",Hastings & Rye,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9316,,"Friday 3rd April, 2015",Bury North,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9317,unuseable duplicate of 9316,"Friday 3rd April, 2015",Hastings & Rye,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9318,unuseable duplicate of 9316,,,,,,,,,,,
https://electionleaflets.org/leaflets/9319,,"Friday 3rd April, 2015",Havant,UKiP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9320,,"Friday 3rd April, 2015",Hastings & Rye,Labour,no,yes,yes,letter,no,yes,no,no
https://electionleaflets.org/leaflets/9321,,"Friday 3rd April, 2015",Portsmouth South,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9322,,"Friday 3rd April, 2015",Portsmouth South,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9323,,"Friday 3rd April, 2015",Portsmouth South,Liberal Democrat,no,no,no,CV,no,no,no,no
https://electionleaflets.org/leaflets/9324,,"Friday 3rd April, 2015",Portsmouth South,Liberal Democrat,no,no,no,leaflet,yes,yes,yes,yes
https://electionleaflets.org/leaflets/9325,,"Friday 3rd April, 2015",Hastings & Rye,Conservative,yes,no,no,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9326,,"Friday 3rd April, 2015",Nottingham North,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9327,,"Friday 3rd April, 2015",Hastings & Rye,Labour,no,no,no,newspaper,no,no,yes,yes
https://electionleaflets.org/leaflets/9328,,"Friday 3rd April, 2015",Hastings & Rye,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9329,,"Friday 3rd April, 2015",Hastings & Rye,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9330,,"Friday 3rd April, 2015",Portsmouth South,Conservative,yes,yes,yes,leaflet,yes,yes,no,yes
https://electionleaflets.org/leaflets/9331,,"Friday 3rd April, 2015",Portsmouth South,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9332,,"Friday 3rd April, 2015",Sheffield Hallam,Labour,no,no,yes,leaflet,no,yes,yes,no
https://electionleaflets.org/leaflets/9333,,"Friday 3rd April, 2015",Coventry North West,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9334,unuseable,,,,,,,,,,,
https://electionleaflets.org/leaflets/9335,,"Friday 3rd April, 2015",Reading West,Conservative,no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9336,,"Friday 3rd April, 2015",Portsmouth South,Conservative,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9337,,"Friday 3rd April, 2015",Portsmouth South,Conservative,yes,yes,yes,magazine,yes,yes,no,yes
https://electionleaflets.org/leaflets/9338,,"Friday 3rd April, 2015",Reading West,"Labour
",no,no,no,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9339,,"Friday 3rd April, 2015",Portsmouth South,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9340,,"Friday 3rd April, 2015",Portsmouth South,"Liberal Democrats
",no,no,no,newsletter,no,no,yes,no
https://electionleaflets.org/leaflets/9341,,"Friday 3rd April, 2015",Reading West,"Labour
",no,no,yes,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9342,,"Friday 3rd April, 2015",Reading West,Conservative,no,no,yes,poster,no,no,no,no
https://electionleaflets.org/leaflets/9343,,"Friday 3rd April, 2015",Oxford East,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9344,,"Friday 3rd April, 2015",Hornsey and wood green,"Liberal Democrats
",no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9345,,"Friday 3rd April, 2015",Hornsey and wood green,"Liberal Democrats
",no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9346,,"Friday 3rd April, 2015",Hornsey and wood green,"Labour
",yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9347,,"Friday 3rd April, 2015",Hornsey and wood green,"Liberal Democrats
",no,no,no,letter from supporter,no,no,no,no
https://electionleaflets.org/leaflets/9348,,"Friday 3rd April, 2015",Hornsey and wood green,"Labour
",no,no,yes,letter,no,no,no,no
https://electionleaflets.org/leaflets/9349,,"Friday 3rd April, 2015",Hornsey and wood green,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9350,,"Friday 3rd April, 2015",Sheffield Hallam,"Liberal Democrats
",yes,yes,no,leaflet,no,no,yes,no
https://electionleaflets.org/leaflets/9351,,"Friday 3rd April, 2015",Northampton North,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9352,,"Friday 3rd April, 2015",Northampton North,"Labour
",no,no,yes,leaflet,noo,no,no,no
https://electionleaflets.org/leaflets/9353,,"Friday 3rd April, 2015",Sheffield Hallam,"Liberal Democrats
",no,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9354,,"Friday 3rd April, 2015",Northampton North,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9355,,"Friday 3rd April, 2015",Northampton North,"Labour
",no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9356,,"Friday 3rd April, 2015",Northampton North,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9357,,"Friday 3rd April, 2015",Northampton North,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9358,,"Friday 3rd April, 2015",Northampton North,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9359,,"Friday 3rd April, 2015",Sheffield Hallam,"Labour
",no,no,yes,newsletter,yes,yes,no,no
https://electionleaflets.org/leaflets/9360,,"Friday 3rd April, 2015",Sheffield Hallam,"Labour
",no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9361,,"Saturday 4th April, 2015",Pudsey,"Labour
",no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9362,,"Saturday 4th April, 2015",Leeds North West,"Liberal Democrats
",no,no,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9363,,"Saturday 4th April, 2015","Birmingham, Edgbaston","Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9364,,"Saturday 4th April, 2015",Cambridge,"Liberal Democrats
",no,no,no,newsletter,no,no,no,yes
https://electionleaflets.org/leaflets/9365,,"Saturday 4th April, 2015",Shipley,Green ,yes,yes,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9366,,"Saturday 4th April, 2015",Basingstoke,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9367,,"Saturday 4th April, 2015",Northampton North,"Labour
",no,yes,yes,letter and leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9368,,"Saturday 4th April, 2015",Northampton North,"Labour
",yes,yes,yes,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9369,,"Saturday 4th April, 2015",Northampton North,Conservative,yes,yes,yes,leaflet,yes,yes,no,no
https://electionleaflets.org/leaflets/9370,,"Saturday 4th April, 2015",Rossendale and Darwen,UKIP,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9371,,"Saturday 4th April, 2015",St Albans,"Liberal Democrats
",no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9372,,"Saturday 4th April, 2015",Portsmouth South,Green ,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9373,,"Saturday 4th April, 2015",Portsmouth South,"Labour
",no,no,yes,leaflet,no,no  ,no,no
https://electionleaflets.org/leaflets/9374,,"Saturday 4th April, 2015",Portsmouth South,"Liberal Democrats
",yes,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9375,,"Saturday 4th April, 2015",Portsmouth South,"Liberal Democrats
",no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9376,,"Saturday 4th April, 2015",Portsmouth South,"Liberal Democrats
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9377,,"Saturday 4th April, 2015",Islington North,Green ,yes,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9378,,"Saturday 4th April, 2015",Islington North,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9379,,"Saturday 4th April, 2015",Islington North,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9380,,"Saturday 4th April, 2015",Oxford East,"Labour
",no,yes,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9381,,"Saturday 4th April, 2015",Chelsea and Fulham,UKIP ,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9382,,"Saturday 4th April, 2015",Bristol West,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9383,,"Saturday 4th April, 2015",Bristol West,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9384,,"Saturday 4th April, 2015",Bristol West,Conservative,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9385,,"Saturday 4th April, 2015",Erith and Thamesmead,"Labour
",no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9386,,"Saturday 4th April, 2015",Rochester and Strood,UKIP,no ,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9387,No location or party,,,,,,,,,,,
https://electionleaflets.org/leaflets/9388,,"Sunday 5th April, 2015",Portsmouth South,Liberal Democracts,no,no,no,letter,no,no,no,no
https://electionleaflets.org/leaflets/9389,,"Sunday 5th April, 2015",Portsmouth South,Liberal Democracts,no,no,no,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9390,,"Sunday 5th April, 2015",Brighton Pavillion,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9391,,"Sunday 5th April, 2015",Portsmouth South,Conservative,no,yes,yes,letter,no,yes,no ,no
https://electionleaflets.org/leaflets/9392,,"Sunday 5th April, 2015",Portsmouth South,Independent,no,no,no,leaflet,no,yes,no,no
https://electionleaflets.org/leaflets/9393,Duplicate of above,,,,,,,,,,,
https://electionleaflets.org/leaflets/9394,Duplicate of above,,,,,,,,,,,
https://electionleaflets.org/leaflets/9395,,"Sunday 5th April, 2015",Brighton Pavillion,Labour,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9396,,"Sunday 5th April, 2015",Gordon,Liberal Democrats,no,no,yes,leaflet,no,no,no,no
https://electionleaflets.org/leaflets/9397,,"Sunday 5th April, 2015",Telford,UKIP,no,no,yes,leaflet,no,no,no,yes
https://electionleaflets.org/leaflets/9398,,"Sunday 5th April, 2015",Northampton North,Labour,no,no,yes,newsleter,no,no,no,no
https://electionleaflets.org/leaflets/9399,,"Sunday 5th April, 2015",Northampton North,Labour,no,yes,yes,newsleter,yes,yes,no ,no
https://electionleaflets.org/leaflets/9400,,"Sunday 5th April, 2015",Edinburgh South west,Conservative,no,no,yes,newsleter,no,no,no,no
